Requirement ID,Title,Type,Satisfies,Implemented By,Tested By,Has Implementation,Has Tests
REQ_TP_005,Preserve Original Message Fields,requirement,feat_req_someiptp_762; feat_req_someiptp_774,CODE_tp_segmenter_tp_71,TC_test_tp_TpTest,Yes,Yes
REQ_TP_006,Same Session ID for All Segments,requirement,feat_req_someiptp_763,CODE_tp_segmenter_tp_71,TC_test_tp_TpTest; TC_TP_006,Yes,Yes
REQ_TP_007,Set TP Flag in Message Type,requirement,feat_req_someiptp_765,CODE_tp_segmenter_tp_71; CODE_tp_segmenter_tp_231,TC_test_tp_TpTest; TC_TP_007,Yes,Yes
REQ_TP_008,Preserve Base Message Type,requirement,feat_req_someiptp_765; feat_req_someiptp_774,CODE_tp_segmenter_tp_71; CODE_tp_segmenter_tp_231,TC_test_tp_TpTest; TC_TP_008,Yes,Yes
REQ_TP_010,TP Header Position,requirement,feat_req_someiptp_766,CODE_tp_segmenter_tp_71,TC_test_tp_TpTest; TC_TP_001,Yes,Yes
REQ_TP_011,TP Header Size,requirement,feat_req_someiptp_766,CODE_tp_reassembler_tp_36; CODE_tp_segmenter_tp_71; CODE_tp_segmenter_tp_193,TC_test_tp_TpTest,Yes,Yes
REQ_TP_012,Offset Field Position,requirement,feat_req_someiptp_766; feat_req_someiptp_768,CODE_tp_reassembler_tp_36; CODE_tp_segmenter_tp_71; CODE_tp_segmenter_tp_193,TC_test_tp_TpTest,Yes,Yes
REQ_TP_013,Offset Value Calculation,requirement,feat_req_someiptp_767; feat_req_someiptp_768,CODE_tp_reassembler_tp_36; CODE_tp_segmenter_tp_71; CODE_tp_segmenter_tp_193,TC_test_tp_TpTest,Yes,Yes
REQ_TP_013_E01,Error - Invalid Offset Value,requirement,,CODE_tp_segmenter_tp_71; CODE_tp_segmenter_tp_193,TC_test_tp_TpTest; TC_TP_ERR_002; TC_TP_ERR_006,Yes,Yes
REQ_TP_014,First Segment Offset,requirement,feat_req_someiptp_767,CODE_tp_reassembler_tp_36; CODE_tp_segmenter_tp_71; CODE_tp_segmenter_tp_193,TC_test_tp_TpTest,Yes,Yes
REQ_TP_015,Offset 16-Byte Alignment,requirement,feat_req_someiptp_768,CODE_tp_reassembler_tp_36; CODE_tp_segmenter_tp_71; CODE_tp_segmenter_tp_193,TC_test_tp_TpTest,Yes,Yes
REQ_TP_015_E01,Error - Offset Not Aligned on Receive,requirement,,CODE_tp_reassembler_tp_36; CODE_tp_segmenter_tp_71; CODE_tp_segmenter_tp_193,TC_test_tp_TpTest; TC_TP_ERR_003; TC_TP_ERR_006,Yes,Yes
REQ_TP_016,Reserved Flags Position,requirement,feat_req_someiptp_769,CODE_tp_reassembler_tp_36; CODE_tp_segmenter_tp_71; CODE_tp_segmenter_tp_193,TC_test_tp_TpTest,Yes,Yes
REQ_TP_017,Reserved Flags Value on Send,requirement,feat_req_someiptp_769,CODE_tp_segmenter_tp_71; CODE_tp_segmenter_tp_193,TC_test_tp_TpTest,Yes,Yes
REQ_TP_018,Reserved Flags Ignored on Receive,requirement,feat_req_someiptp_769,CODE_tp_reassembler_tp_36; CODE_tp_segmenter_tp_71,TC_test_tp_TpTest,Yes,Yes
REQ_TP_019,More Segments Flag Position,requirement,feat_req_someiptp_770,CODE_tp_reassembler_tp_36; CODE_tp_segmenter_tp_71; CODE_tp_segmenter_tp_193,TC_test_tp_TpTest,Yes,Yes
REQ_TP_020,More Segments Flag Set for Non-Last,requirement,feat_req_someiptp_770,CODE_tp_reassembler_tp_36; CODE_tp_segmenter_tp_71; CODE_tp_segmenter_tp_193,TC_test_tp_TpTest,Yes,Yes
REQ_TP_021,More Segments Flag Clear for Last,requirement,feat_req_someiptp_770,CODE_tp_reassembler_tp_36; CODE_tp_segmenter_tp_71; CODE_tp_segmenter_tp_193,TC_test_tp_TpTest,Yes,Yes
REQ_TP_022,Segment Length Field,requirement,feat_req_someiptp_771,CODE_tp_segmenter_tp_71,TC_test_tp_TpTest,Yes,Yes
REQ_TP_030,Allocate Reassembly Buffer,requirement,feat_req_someiptp_774; feat_req_someiptp_782,CODE_tp_reassembler_tp_76,TC_test_tp_TpTest,Yes,Yes
REQ_TP_030_E01,Error - Buffer Overflow on Large Message,requirement,,CODE_tp_reassembler_tp_76,TC_test_tp_TpTest; TC_TP_ERR_003; TC_TP_ERR_007,Yes,Yes
REQ_TP_030_E02,Error - Maximum Concurrent Transfers,requirement,,CODE_tp_reassembler_tp_107,TC_test_tp_TpTest; TC_TP_ERR_004; TC_TP_ERR_007,Yes,Yes
REQ_TP_031,Buffer Identification,requirement,feat_req_someiptp_781; feat_req_someiptp_794,CODE_tp_reassembler_tp_76,TC_test_tp_TpTest,Yes,Yes
REQ_TP_032,Buffer Size Estimation,requirement,feat_req_someiptp_787,CODE_tp_reassembler_tp_76,TC_test_tp_TpTest,Yes,Yes
REQ_TP_033,Buffer Resize on Final Segment,requirement,feat_req_someiptp_770; feat_req_someiptp_783,CODE_tp_reassembler_tp_107,TC_test_tp_TpTest,Yes,Yes
REQ_TP_034,Store Segment by Offset,requirement,feat_req_someiptp_774; feat_req_someiptp_789,CODE_tp_reassembler_tp_107,TC_test_tp_TpTest,Yes,Yes
REQ_TP_035,Track Received Segments,requirement,feat_req_someiptp_774; feat_req_someiptp_789,CODE_tp_reassembler_tp_107,TC_test_tp_TpTest,Yes,Yes
REQ_TP_036,Detect Duplicate Segments,requirement,feat_req_someiptp_780,CODE_tp_reassembler_tp_142,TC_test_tp_TpTest,Yes,Yes
REQ_TP_037,Detect Overlapping Segments,requirement,feat_req_someiptp_780,CODE_tp_reassembler_tp_142,TC_test_tp_TpTest,Yes,Yes
REQ_TP_038,Handle Out-of-Order Segments,requirement,feat_req_someiptp_774; feat_req_someiptp_789; feat_req_someiptp_790,CODE_tp_reassembler_tp_142,TC_test_tp_TpTest,Yes,Yes
REQ_TP_039,Complete on Last Segment with No Gaps,requirement,feat_req_someiptp_774; feat_req_someiptp_783,CODE_tp_reassembler_tp_166,TC_test_tp_TpTest,Yes,Yes
REQ_TP_039_E01,Error - Missing Segments at Completion,requirement,,CODE_tp_reassembler_tp_166,TC_test_tp_TpTest; TC_TP_ERR_004,Yes,Yes
REQ_TP_040,Delayed Completion for Out-of-Order Last,requirement,feat_req_someiptp_774,CODE_tp_reassembler_tp_166,TC_test_tp_TpTest,Yes,Yes
REQ_TP_041,Deliver Reassembled Message,requirement,feat_req_someiptp_774; feat_req_someiptp_783,CODE_tp_reassembler_tp_166,TC_test_tp_TpTest,Yes,Yes
REQ_TP_042,Release Buffer After Delivery,requirement,feat_req_someiptp_774,CODE_tp_reassembler_tp_166,TC_test_tp_TpTest,Yes,Yes
REQ_TP_043,Error - Total Length Inconsistency,requirement,feat_req_someiptp_774; feat_req_someiptp_792,CODE_tp_reassembler_tp_166,TC_test_tp_TpTest,Yes,Yes
REQ_TP_050,Start Reassembly Timer,requirement,feat_req_someiptp_774; feat_req_someiptp_796,CODE_tp_manager_tp_52,TC_test_tp_TpTest; TC_TP_001,Yes,Yes
REQ_TP_050_E01,Error - Timer Creation Failure,requirement,,CODE_tp_manager_tp_52,TC_test_tp_TpTest; TC_TP_ERR_005; TC_TP_ERR_008,Yes,Yes
REQ_TP_050_E02,Error - Timer Already Active,requirement,,CODE_tp_manager_tp_118,TC_test_tp_TpTest; TC_TP_ERR_005,Yes,Yes
REQ_TP_051,Configurable Timeout Value,requirement,feat_req_someiptp_774,CODE_tp_manager_tp_52,TC_test_tp_TpTest,Yes,Yes
REQ_TP_052,Timer Reset on Segment (Optional),requirement,feat_req_someiptp_774,CODE_tp_manager_tp_89,TC_test_tp_TpTest,Yes,Yes
REQ_TP_053,Timer Expiry Detection,requirement,feat_req_someiptp_774; feat_req_someiptp_796,CODE_tp_manager_tp_89,TC_test_tp_TpTest,Yes,Yes
REQ_TP_054,Discard Buffer on Timeout,requirement,feat_req_someiptp_774; feat_req_someiptp_796,CODE_tp_manager_tp_89,TC_test_tp_TpTest,Yes,Yes
REQ_TP_055,Release Buffer Resources on Timeout,requirement,feat_req_someiptp_774,CODE_tp_manager_tp_118,TC_test_tp_TpTest,Yes,Yes
REQ_TP_056,Report Timeout Error,requirement,feat_req_someiptp_774; feat_req_someiptp_792,CODE_tp_manager_tp_118,TC_test_tp_TpTest,Yes,Yes
REQ_TP_057,Log Timeout Details,requirement,feat_req_someiptp_774,CODE_tp_manager_tp_118,TC_test_tp_TpTest,Yes,Yes
REQ_TP_060,Track Segmentation Statistics,requirement,feat_req_someiptp_774; feat_req_someiptp_801,CODE_tp_manager_tp_229,TC_test_tp_TpTest,Yes,Yes
REQ_TP_061,Track Reassembly Statistics,requirement,feat_req_someiptp_774; feat_req_someiptp_801,CODE_tp_manager_tp_229,TC_test_tp_TpTest,Yes,Yes
REQ_TP_062,Track Error Statistics,requirement,feat_req_someiptp_774; feat_req_someiptp_792,CODE_tp_manager_tp_229,TC_test_tp_TpTest,Yes,Yes
REQ_TP_063,Query Active Reassemblies,requirement,feat_req_someiptp_774,CODE_tp_manager_tp_229,TC_test_tp_TpTest,Yes,Yes
REQ_TP_070,Segment Only Configured Messages,requirement,feat_req_someiptp_788; feat_req_someiptp_775,CODE_tp_manager_tp_237; CODE_tp_segmenter_tp_31; CODE_tp_segmenter_tp_71; CODE_tp_segmenter_tp_185,TC_test_tp_TpTest,Yes,Yes
REQ_TP_071,Send Segments in Ascending Order,requirement,feat_req_someiptp_777,CODE_tp_manager_tp_237; CODE_tp_segmenter_tp_31; CODE_tp_segmenter_tp_71; CODE_tp_segmenter_tp_185,TC_test_tp_TpTest,Yes,Yes
REQ_TP_072,Uniform Segment Size,requirement,feat_req_someiptp_778; feat_req_someiptp_779,CODE_tp_manager_tp_237; CODE_tp_segmenter_tp_31; CODE_tp_segmenter_tp_71; CODE_tp_segmenter_tp_185,TC_test_tp_TpTest,Yes,Yes
REQ_TP_072_E01,Error - Segment Size Exceeds Maximum,requirement,,CODE_tp_reassembler_tp_36; CODE_tp_reassembler_tp_107,TC_test_tp_TpTest; TC_TP_E01,Yes,Yes
REQ_TP_073,No Overlapping or Duplicate Segments,requirement,feat_req_someiptp_780,CODE_tp_manager_tp_237; CODE_tp_segmenter_tp_31; CODE_tp_segmenter_tp_71; CODE_tp_segmenter_tp_185,TC_test_tp_TpTest,Yes,Yes
REQ_TP_074,Configured Client IDs for TP,requirement,feat_req_someiptp_786,CODE_tp_manager_tp_237; CODE_tp_segmenter_tp_31; CODE_tp_segmenter_tp_71; CODE_tp_segmenter_tp_185,TC_test_tp_TpTest,Yes,Yes
REQ_TP_075,Traffic Shaping for Segments,requirement,feat_req_someiptp_801,CODE_tp_manager_tp_237; CODE_tp_segmenter_tp_31; CODE_tp_segmenter_tp_71; CODE_tp_segmenter_tp_185,TC_test_tp_TpTest,Yes,Yes
REQ_TP_076,Session ID Based Reassembly Detection,requirement,feat_req_someiptp_793; feat_req_someiptp_795; feat_req_someiptp_776,CODE_tp_manager_tp_237; CODE_tp_reassembler_tp_76; CODE_tp_segmenter_tp_71,TC_test_tp_TpTest,Yes,Yes
REQ_TP_076_E01,Error - Reassembly Buffer Full,requirement,,CODE_tp_reassembler_tp_36; CODE_tp_reassembler_tp_107,TC_test_tp_TpTest; TC_TP_E02,Yes,Yes
REQ_TP_076_E02,Error - TP Reassembly Result Exceeds Maximum Message Size,requirement,,CODE_tp_reassembler_tp_36; CODE_tp_reassembler_tp_107,TC_test_tp_TpTest; TC_TP_E02,Yes,Yes
REQ_TP_077,Return Code from Last Segment,requirement,feat_req_someiptp_784,CODE_tp_manager_tp_237; CODE_tp_reassembler_tp_76; CODE_tp_segmenter_tp_71,TC_test_tp_TpTest,Yes,Yes
REQ_TP_078,Clear TP Flag After Reassembly,requirement,feat_req_someiptp_785,CODE_tp_manager_tp_237; CODE_tp_reassembler_tp_76; CODE_tp_segmenter_tp_71,TC_test_tp_TpTest,Yes,Yes
REQ_TP_079,Cancel Reassembly on Resource Exhaustion,requirement,feat_req_someiptp_796,CODE_tp_reassembler_tp_76; CODE_tp_reassembler_tp_272; CODE_tp_reassembler_tp_281,TC_test_tp_TpTest,Yes,Yes
REQ_TP_080,No Cross-Message Reordering,requirement,feat_req_someiptp_802; feat_req_someiptp_803,CODE_tp_reassembler_tp_76; CODE_tp_reassembler_tp_166,TC_test_tp_TpTest,Yes,Yes
REQ_TP_081,Overlapping Segment Handling,requirement,feat_req_someiptp_810; feat_req_someiptp_797; feat_req_someiptp_820,CODE_tp_reassembler_tp_76; CODE_tp_reassembler_tp_166,TC_test_tp_TpTest,Yes,Yes
REQ_TP_082,TP Error Handling,requirement,feat_req_someiptp_792; feat_req_someiptp_832,CODE_tp_reassembler_tp_36; CODE_tp_reassembler_tp_76,TC_test_tp_TpTest,Yes,Yes
REQ_TP_082_E01,Error - TP Message Type Mismatch,requirement,,CODE_tp_reassembler_tp_36,TC_test_tp_TpTest; TC_TP_E04,Yes,Yes
REQ_TP_082_E02,Error - TP Segment With Wrong Protocol Version,requirement,,CODE_tp_reassembler_tp_36,TC_test_tp_TpTest; TC_TP_E04,Yes,Yes
REQ_TP_082_E03,Error - Invalid TP Offset Alignment,requirement,,CODE_tp_reassembler_tp_36,TC_test_tp_TpTest; TC_TP_E03,Yes,Yes
REQ_TP_082_E04,Error - TP Zero-Length Segment,requirement,,CODE_tp_reassembler_tp_36,TC_test_tp_TpTest; TC_TP_E03,Yes,Yes
REQ_TRANSPORT_001A,UDP Bind and Unicast Send/Receive,requirement,feat_req_someip_32; feat_req_someip_318; feat_req_someip_319; feat_req_someip_33,CODE_udp_transport_transport_23; CODE_udp_transport_transport_45,TC_test_udp_transport_UdpTransportTest; TC_test_echo_integration_74; TC_test_echo_integration_108; TC_test_full_stack_integration_1,Yes,Yes
REQ_TRANSPORT_001B,UDP Multicast Support,requirement,feat_req_someip_584; feat_req_someip_811; feat_req_someip_315; feat_req_someip_316,CODE_udp_transport_transport_23; CODE_udp_transport_transport_45,TC_test_udp_transport_UdpTransportTest; TC_test_echo_integration_74; TC_test_echo_integration_108; TC_test_full_stack_integration_1,Yes,Yes
REQ_TRANSPORT_001C,Non-Blocking I/O and Thread Safety,requirement,feat_req_someip_659; feat_req_someip_664; feat_req_someip_317,CODE_udp_transport_transport_23; CODE_udp_transport_transport_45,TC_test_udp_transport_UdpTransportTest; TC_test_echo_integration_74; TC_test_full_stack_integration_1,Yes,Yes
REQ_TRANSPORT_001_E01,Error - UDP Send Failure,requirement,,CODE_udp_transport_transport_45; CODE_udp_transport_transport_396,TC_test_udp_transport_UdpTransportTest; TC_UDP_E01,Yes,Yes
REQ_TRANSPORT_001_E02,Error - UDP Bind Failure,requirement,,CODE_udp_transport_transport_45; CODE_udp_transport_transport_396,TC_test_udp_transport_UdpTransportTest; TC_UDP_E02,Yes,Yes
REQ_TRANSPORT_001_E03,Error - UDP Receive Buffer Too Small,requirement,,CODE_udp_transport_transport_45; CODE_udp_transport_transport_396,TC_test_udp_transport_UdpTransportTest; TC_UDP_E03,Yes,Yes
REQ_TRANSPORT_002A,TCP Client/Server Modes,requirement,feat_req_someip_32; feat_req_someip_325; feat_req_someip_323; feat_req_someip_324,CODE_tcp_transport_transport_25,TC_test_tcp_transport_TcpTransportTest; TC_test_full_stack_integration_1,Yes,Yes
REQ_TRANSPORT_002B,TCP Framing and State Management,requirement,feat_req_someip_585; feat_req_someip_644; feat_req_someip_645; feat_req_someip_661,CODE_tcp_transport_transport_25,TC_test_tcp_transport_TcpTransportTest; TC_test_full_stack_integration_1,Yes,Yes
REQ_TRANSPORT_002_E01,Error - TCP Connection Refused,requirement,,CODE_tcp_transport_transport_294; CODE_tcp_transport_transport_461; CODE_tcp_transport_transport_486,TC_test_tcp_transport_TcpTransportTest; TC_TCP_E01,Yes,Yes
REQ_TRANSPORT_002_E02,Error - TCP Connection Reset,requirement,,CODE_tcp_transport_transport_294; CODE_tcp_transport_transport_461; CODE_tcp_transport_transport_486,TC_test_tcp_transport_TcpTransportTest; TC_TCP_E02,Yes,Yes
REQ_TRANSPORT_002_E03,Error - TCP Message Framing Error,requirement,,CODE_tcp_transport_transport_294; CODE_tcp_transport_transport_461; CODE_tcp_transport_transport_486,TC_test_tcp_transport_TcpTransportTest; TC_TCP_E03,Yes,Yes
REQ_TRANSPORT_002_E04,Error - TCP Send on Disconnected Socket,requirement,,CODE_tcp_transport_transport_294; CODE_tcp_transport_transport_461; CODE_tcp_transport_transport_486,TC_test_tcp_transport_TcpTransportTest; TC_TCP_E04,Yes,Yes
REQ_TRANSPORT_003A,Connection State Tracking and Notification,requirement,feat_req_someip_326; feat_req_someip_644; feat_req_someip_646,CODE_tcp_transport_transport_25,TC_test_tcp_transport_TcpTransportTest,Yes,Yes
REQ_TRANSPORT_003B,Graceful Shutdown and Error Handling,requirement,feat_req_someip_647; feat_req_someip_678; feat_req_someip_679; feat_req_someip_680,CODE_tcp_transport_transport_25,TC_test_tcp_transport_TcpTransportTest,Yes,Yes
REQ_TRANSPORT_003_E01,Error - TCP Server Socket Exhaustion,requirement,,CODE_tcp_transport_transport_195,TC_test_tcp_transport_TcpTransportTest; TC_TCP_E04,Yes,Yes
REQ_TRANSPORT_004A,Retry Send on Transient Errors,requirement,feat_req_someip_429; feat_req_someip_430; feat_req_someip_434; feat_req_someip_435,CODE_udp_transport_transport_45,TC_test_tcp_transport_TcpTransportTest; TC_test_udp_transport_UdpTransportTest; TC_test_echo_integration_74; TC_test_echo_integration_108,Yes,Yes
REQ_TRANSPORT_004B,Socket Close/Reopen on Persistent Errors,requirement,feat_req_someip_436; feat_req_someip_437; feat_req_someip_438,CODE_udp_transport_transport_45,TC_test_tcp_transport_TcpTransportTest; TC_test_udp_transport_UdpTransportTest; TC_test_echo_integration_74; TC_test_echo_integration_108,Yes,Yes
REQ_TRANSPORT_004C,Error Logging with Detail,requirement,feat_req_someip_439; feat_req_someip_440; feat_req_someip_441,CODE_udp_transport_transport_45,TC_test_tcp_transport_TcpTransportTest; TC_test_udp_transport_UdpTransportTest; TC_test_echo_integration_74,Yes,Yes
REQ_TRANSPORT_004D,Return Error Codes and Configurable Retry,requirement,feat_req_someip_326; feat_req_someip_371; feat_req_someip_442; feat_req_someip_443,CODE_udp_transport_transport_45,TC_test_tcp_transport_TcpTransportTest; TC_test_udp_transport_UdpTransportTest; TC_test_echo_integration_74,Yes,Yes
REQ_TRANSPORT_005,Abstract Transport Interface,requirement,feat_req_someip_32; feat_req_someip_56; feat_req_someip_31,CODE_tcp_transport_transport_25; CODE_udp_transport_transport_23,TC_test_tcp_transport_TcpTransportTest; TC_test_udp_transport_UdpTransportTest,Yes,Yes
REQ_TRANSPORT_006,Endpoint Configuration,requirement,feat_req_someip_32; feat_req_someip_659; feat_req_someip_660; feat_req_someip_661; feat_req_someip_733,CODE_endpoint_transport_32,TC_test_endpoint_EndpointTest; TC_test_udp_transport_UdpTransportTest,Yes,Yes
REQ_TRANSPORT_006_E01,Error - Endpoint Address Format Invalid,requirement,,CODE_udp_transport_transport_89,TC_test_udp_transport_UdpTransportTest; TC_UDP_E04,Yes,Yes
REQ_TRANSPORT_010,nPDU Feature Support,requirement,feat_req_someip_702; feat_req_someip_741; feat_req_someip_663,CODE_udp_transport_transport_423,TC_test_udp_transport_UdpTransportTest,Yes,Yes
REQ_TRANSPORT_011,UDP Multicast Support,requirement,feat_req_someip_811; feat_req_someip_812; feat_req_someip_814,CODE_udp_transport_transport_174; CODE_udp_transport_transport_329,TC_test_udp_transport_UdpTransportTest,Yes,Yes
REQ_TRANSPORT_011_E01,Error - Multicast Join Failure,requirement,,CODE_udp_transport_transport_174; CODE_udp_transport_transport_223; CODE_udp_transport_transport_329,TC_test_udp_transport_UdpTransportTest; TC_UDP_E05,Yes,Yes
REQ_TRANSPORT_011_E02,Error - UDP Multicast TTL Configuration,requirement,,CODE_udp_transport_transport_174; CODE_udp_transport_transport_223; CODE_udp_transport_transport_329,TC_test_udp_transport_UdpTransportTest; TC_UDP_E05,Yes,Yes
REQ_TRANSPORT_012,Multicast Threshold Switching,requirement,feat_req_someip_813,CODE_udp_transport_transport_23,TC_test_udp_transport_UdpTransportTest,Yes,Yes
REQ_TRANSPORT_013,Internal Message Multiplexing,requirement,feat_req_someip_732,,TC_test_udp_transport_UdpTransportTest,No,Yes
REQ_TRANSPORT_014,Port Configuration,requirement,feat_req_someip_658; feat_req_someip_676; feat_req_someip_733,CODE_udp_transport_transport_311,TC_test_udp_transport_UdpTransportTest,Yes,Yes
REQ_TRANSPORT_014_E01,Error - Port Already In Use,requirement,,CODE_udp_transport_transport_311,TC_test_udp_transport_UdpTransportTest,Yes,Yes
REQ_TRANSPORT_015,Ephemeral Port Range,requirement,feat_req_someip_661,,TC_test_udp_transport_UdpTransportTest,No,Yes
REQ_TRANSPORT_016,Client-Initiated TCP Connection,requirement,feat_req_someip_646; feat_req_someip_647,CODE_tcp_transport_transport_294,TC_test_tcp_transport_TcpTransportTest,Yes,Yes
REQ_TRANSPORT_016_E01,Error - TCP Reconnection Exhaustion,requirement,,CODE_tcp_transport_transport_294,TC_test_tcp_transport_TcpTransportTest; TC_TCP_E05,Yes,Yes
REQ_TRANSPORT_017,TCP Connection Sharing,requirement,feat_req_someip_644; feat_req_someip_645,CODE_tcp_transport_transport_255,TC_test_tcp_transport_TcpTransportTest,Yes,Yes
REQ_TRANSPORT_018,TCP Connection Closure,requirement,feat_req_someip_678; feat_req_someip_679; feat_req_someip_680,CODE_tcp_transport_transport_294,TC_test_tcp_transport_TcpTransportTest,Yes,Yes
REQ_TRANSPORT_019,TCP Timeout on Connection Loss,requirement,feat_req_someip_326; feat_req_someip_681,CODE_tcp_transport_transport_143,TC_test_tcp_transport_TcpTransportTest,Yes,Yes
REQ_TRANSPORT_020,TCP Magic Cookie Messages,requirement,feat_req_someip_586; feat_req_someip_591; feat_req_someip_592; feat_req_someip_609; feat_req_someip_619,CODE_udp_transport_transport_121,TC_test_tcp_transport_TcpTransportTest,Yes,Yes
REQ_TRANSPORT_021,Magic Cookie Fallback Heuristic,requirement,feat_req_someip_593; feat_req_someip_594,CODE_udp_transport_transport_121,TC_test_tcp_transport_TcpTransportTest,Yes,Yes
REQ_TRANSPORT_022,Multiple Service Instance Port Binding,requirement,feat_req_someip_445; feat_req_someip_636; feat_req_someip_967; feat_req_someip_1079; feat_req_someip_444,CODE_udp_transport_transport_121,TC_test_udp_transport_UdpTransportTest,Yes,Yes
REQ_TRANSPORT_023,Client Server Address Resolution,requirement,feat_req_someip_660; feat_req_someip_665,CODE_udp_transport_transport_121,TC_test_udp_transport_UdpTransportTest,Yes,Yes
REQ_TRANSPORT_024,Unaligned Message Reception,requirement,feat_req_someip_664; feat_req_someip_668,CODE_tcp_transport_transport_378,TC_test_udp_transport_UdpTransportTest,Yes,Yes
REQ_TRANSPORT_025,Magic Cookie Message Format,requirement,feat_req_someip_589; feat_req_someip_607,CODE_udp_transport_transport_145,TC_test_tcp_transport_TcpTransportTest,Yes,Yes
